Fips,CountyState,gridID,Indx,Year,meanNDVIgrid,meanANPPgrid,PPTgs_below,NDVI_predict_below,NPP_predict_below,NPP_stdev_below,deltaNPP_below,pct_diffNPP_below,PPTgs_avg,NDVI_predict_avg,NPP_predict_avg,NPP_stdev_avg,deltaNPP_avg,pct_diffNPP_avg,PPTgs_above,NDVI_predict_above,NPP_predict_above,NPP_stdev_above,deltaNPP_above,pct_diffNPP_above,pptWatYrReceived,pptAvgWatYrReceived,pptGSremainder_below,pptGSremainder_avg,pptGSremainder_above
4003,cochiseAZ           ,36070,1,2022,0.0422,380.3511,2.3442,0.0318,297.2842,3.1744,-83.0669,-21.8395,2.6591,0.0336,311.3894,6.7299,-68.9617,-18.1311,3.5141,0.039,354.822,33.5351,-25.5291,-6.712,4.972440945,6.903111196,0.068609449,0.383509449,1.238509449
4003,cochiseAZ           ,36071,1,2022,0.044,394.6694,2.3924,0.0332,308.7638,2.6903,-85.9056,-21.7665,2.6942,0.035,322.7052,7.0656,-71.9642,-18.234,3.5702,0.0406,367.2739,31.8093,-27.3955,-6.9414,5.299212598,6.732859612,0.07743937,0.37923937,1.25523937
4003,cochiseAZ           ,36520,1,2022,0.0361,331.9461,1.6614,0.0257,248.5884,1.5449,-83.3576,-25.1118,1.9698,0.0276,263.8279,7.8505,-68.1181,-20.5208,2.6627,0.032,298.6633,33.9103,-33.2827,-10.0265,2.637795276,5.533128481,0.027541732,0.335941732,1.028841732
4003,cochiseAZ           ,36521,1,2022,0.034,314.9223,1.1375,0.018,187.8527,1.5363,-127.0695,-40.3495,1.4111,0.0196,200.7718,6.836,-114.1504,-36.2472,2.0712,0.0238,233.6333,30.4834,-81.2889,-25.8124,1.909448819,5.129441137,0.02726378,0.30086378,0.96096378
4003,cochiseAZ           ,36522,1,2022,0.0334,310.1016,1.0397,0.0174,182.7309,0.9639,-127.3707,-41.0738,1.2933,0.0188,194.3313,6.0846,-115.7703,-37.333,1.9777,0.0232,229.0822,27.9337,-81.0194,-26.1267,1.716535433,5.022085654,0.020014961,0.273614961,0.958014961
4003,cochiseAZ           ,36523,1,2022,0.0348,321.3318,1.3173,0.0194,198.7152,0.9676,-122.6166,-38.1589,1.5489,0.0207,209.4329,5.2146,-111.899,-34.8235,2.3494,0.0258,249.4418,27.112,-71.8901,-22.3725,2.015748031,5.221432687,0.018087402,0.249687402,1.050187402
4003,cochiseAZ           ,36524,1,2022,0.0366,335.3956,1.4692,0.0205,207.5951,1.6746,-127.8005,-38.1044,1.7169,0.0219,218.9938,4.2803,-116.4019,-34.7058,2.5095,0.027,259.0544,26.7761,-76.3413,-22.7616,2.397637795,5.568177453,0.028255118,0.275955118,1.068555118
4003,cochiseAZ           ,36525,1,2022,0.0393,357.1062,1.6562,0.0224,222.3623,2.3604,-134.7439,-37.7322,1.9163,0.0238,234.1678,4.727,-122.9384,-34.4263,2.7477,0.0291,276.3264,29.1285,-80.7798,-22.6207,2.874015748,6.045035529,0.042026772,0.302126772,1.133526772
4003,cochiseAZ           ,36526,1,2022,0.0412,372.4038,1.7297,0.0236,232.5593,2.8207,-139.8444,-37.5518,2.0003,0.0252,244.8975,5.0407,-127.5063,-34.2387,2.8379,0.0305,287.0803,30.0881,-85.3235,-22.9116,3.137795276,6.288649894,0.048597638,0.319197638,1.156797638
4003,cochiseAZ           ,36527,1,2022,0.0425,382.7824,1.8671,0.0256,248.3195,3.2726,-134.4629,-35.1278,2.1391,0.0272,260.4732,5.6009,-122.3092,-31.9527,3.0026,0.0327,304.8022,31.8095,-77.9801,-20.3719,3.547244094,6.586806222,0.060013386,0.332013386,1.195513386
4003,cochiseAZ           ,36528,1,2022,0.0444,397.3789,2.0764,0.0274,262.0713,4.0349,-135.3076,-34.05,2.3681,0.029,274.9973,5.532,-122.3816,-30.7972,3.2329,0.0346,320.0504,32.9539,-77.3285,-19.4596,3.933070866,6.914154023,0.068525984,0.360225984,1.225025984
4003,cochiseAZ           ,36529,1,2022,0.0414,373.6404,2.2441,0.0283,269.5841,3.8223,-104.0563,-27.8493,2.5522,0.03,282.9015,6.0385,-90.7389,-24.2851,3.4291,0.0357,328.7183,34.1882,-44.9221,-12.0228,4.397637795,7.112924909,0.070871654,0.378971654,1.255871654
4003,cochiseAZ           ,36530,1,2022,0.0475,422.5476,2.3868,0.0322,300.3993,3.5032,-122.1483,-28.9076,2.7054,0.0339,314.3407,6.1207,-108.2069,-25.6082,3.5774,0.0395,358.5302,34.7658,-64.0175,-15.1504,4.755905512,7.166986749,0.07183937,0.39043937,1.26243937
4003,cochiseAZ           ,36531,1,2022,0.0486,431.1989,2.6978,0.0399,362.1383,3.3565,-69.0605,-16.0159,3.0381,0.0419,377.664,6.8868,-53.5348,-12.4153,3.9117,0.0474,421.8259,33.495,-9.373,-2.1737,5.736220472,7.297964279,0.071815748,0.412115748,1.285715748
4003,cochiseAZ           ,36532,1,2022,0.0466,415.3428,2.6499,0.038,346.4127,3.667,-68.9301,-16.596,2.9688,0.0398,361.3436,8.3096,-53.9992,-13.0011,3.852,0.0455,406.0485,32.3937,-9.2943,-2.2377,5.763779528,7.089110812,0.086907874,0.405807874,1.289007874
4003,cochiseAZ           ,36981,1,2022,0.0364,334.2728,1.773,0.0307,288.2956,1.634,-45.9771,-13.7544,2.0781,0.0326,303.4852,8.1374,-30.7876,-9.2103,2.7615,0.0368,336.8931,29.8227,2.6204,0.7839,2.602362205,5.566737085,0.028905512,0.334005512,1.017405512
4003,cochiseAZ           ,36982,1,2022,0.0334,310.0729,1.1319,0.0195,199.4082,1.2864,-110.6646,-35.6899,1.3789,0.021,211.3705,6.3645,-98.7023,-31.832,2.0312,0.025,243.5459,28.7698,-66.5269,-21.4553,1.795275591,5.152487037,0.02166378,0.26866378,0.92096378
4003,cochiseAZ           ,36983,1,2022,0.0321,299.527,0.7267,0.0144,158.8097,1.0729,-140.7173,-46.9798,0.9459,0.0156,168.9481,5.8701,-130.5789,-43.595,1.5971,0.0198,201.689,27.538,-97.8381,-32.6642,1.31496063,4.902343,0.018038583,0.237238583,0.888438583
4003,cochiseAZ           ,36984,1,2022,0.0335,311.2244,1.0338,0.0171,180.1726,0.9343,-131.0518,-42.1085,1.2818,0.0185,191.654,5.4585,-119.5705,-38.4194,1.9488,0.0228,225.9946,26.2939,-85.2298,-27.3853,1.807086614,5.132513924,0.021988976,0.269988976,0.936988976
4003,cochiseAZ           ,36985,1,2022,0.0366,335.2077,1.3166,0.0189,195.0208,1.9527,-140.1869,-41.8209,1.5823,0.0204,206.9228,5.1279,-128.2849,-38.2703,2.2923,0.025,242.9788,26.0734,-92.229,-27.514,2.326771654,5.579988477,0.033135433,0.298835433,1.008835433
4003,cochiseAZ           ,36986,1,2022,0.0381,347.6298,1.5436,0.0207,209.3794,2.3214,-138.2504,-39.7694,1.8255,0.0223,222.083,4.5488,-125.5467,-36.1151,2.5827,0.0272,260.5145,27.0121,-87.1152,-25.0598,2.712598425,5.879393125,0.035725984,0.317625984,1.074825984
